trade_id,system_id,trader_id,desk,book,trade_date,trade_time,settlement_date,maturity_date,value_date,symbol,isin,cusip,sedol,ric,bloomberg_ticker,asset_class,product_type,instrument_type,security_type,side,quantity,price,gross_amount,net_amount,currency,settlement_currency,fx_rate,usd_equivalent,commission,clearing_fee,exchange_fee,regulatory_fee,total_fees,counterparty_id,counterparty_name,counterparty_country,counterparty_rating,execution_venue,market_center,order_type,time_in_force,execution_timestamp,latency_ms,slippage_bps,market_impact_bps,implementation_shortfall,delta,gamma,vega,theta,rho,implied_volatility,historical_volatility,bid_price,ask_price,mid_price,bid_size,ask_size,last_price,open_price,high_price,low_price,close_price,vwap,volume,rsi_14,macd,macd_signal,macd_histogram,bollinger_upper,bollinger_lower,sma_20,sma_50,sma_200,ema_12,ema_26,portfolio_id,strategy_id,position_before,position_after,average_cost,unrealized_pnl,realized_pnl,total_pnl,trade_status,settlement_status,regulatory_flag,compliance_checked,best_execution_flag,clearing_house,custodian,settlement_method,settlement_instruction,order_id,execution_id,allocation_id,confirmation_id,source_system,created_by,created_timestamp,modified_by,modified_timestamp,version,audit_trail,tick_size,lot_size,market_cap,sector,industry,alpha,beta,sharpe_ratio,sortino_ratio,information_ratio,tracking_error,var_95,cvar_95,maximum_drawdown,block_trade,cross_trade,algorithmic,high_frequency,dark_pool
TRDB000031,B,TRADER_011,FX,BOOK_021,2024-08-16,16:46:41,2025-02-04,2025-05-23,2025-02-04,BAC,US6242134332,908697030,2402526,BAC.N,BAC US Equity,EQUITY,BOND,CASH,RIGHT,BUY,556,394.2,219175.2,216276.61,USD,CHF,1.3474,291411.1,798.44,21.92,43.84,10.96,875.1600000000001,CP8600,Citi,UK,AA-,NASDAQ,OTC,MOC,GTC,16:22:58.579,3,1.18,16.08,1.9523,0.323,0.046433,64.09,-9.5525,0.5164,0.4819,0.2521,393.83,394.32,394.08,555,348,394.2,412.31,413.38,392.97,388.63,395.46,8944731,53.3,-0.5434,-1.0842,0.5408000000000001,402.08,386.32,399.93,388.83,405.07,396.53,399.47,PF135,MARKET_MAKING,107,663,528.77,-89219.91,-4777.46,-93997.37000000001,FILLED,SETTLED,INSIDER,YES,YES,OCC,CITI,DVP,SI46745,ORDB00000031,EXEB00000031,ALOB00000031,CNFB00000031,TRADING_SYSTEM_B,USER_018,2024-06-25 06:10:58,USER_018,2024-06-25 06:10:58,2,AUDIT_919023,0.1,1000,LARGE_CAP,FINANCIALS,SOFTWARE,0.0286,0.7066,-0.1693,2.4834,0.2973,0.0986,-49605.14,-26988.16,-0.1856,NO,YES,YES,NO,NO
TRDB000032,B,TRADER_010,DERIVATIVES,BOOK_034,2024-11-02,16:29:10,2024-02-09,2025-02-14,2024-02-09,MSFT,US5435391625,242964672,6199374,MSFT.N,MSFT US Equity,SWAP,SWAP,CASH,WARRANT,SELL,6014,128.57,773219.98,765023.51,GBP,EUR,1.3488,1031863.71,3713.33,77.32,154.64,38.66,3983.95,CP7033,Citi,CH,A+,NYSE,OTC,LOC,IOC,14:24:17.184,83,4.14,15.84,-0.82,0.1838,0.02534,70.79,-7.0356,3.1331,0.4703,0.3362,128.54,128.89,128.71,1762,1234,128.57,124.82,136.61,116.79,130.71,129.17,2139282,64.55,1.4095,-1.5135,2.923,131.14,126.0,127.91,124.73,125.85,128.85,126.72,PF614,MEAN_REVERSION,2942,-3072,486.31,1098977.28,-3302.86,1095674.42,PARTIAL,SETTLED,NONE,YES,YES,NSCC,BNY_MELLON,DVP,SI74437,ORDB00000032,EXEB00000032,ALOB00000032,CNFB00000032,TRADING_SYSTEM_B,USER_028,2024-07-01 07:14:46,USER_028,2024-07-01 07:14:46,4,AUDIT_285810,0.25,1000,LARGE_CAP,HEALTHCARE,PHARMA,0.0043,0.6105,2.6472,1.696,0.1783,0.0842,-12826.76,-12369.53,-0.2444,NO,NO,NO,YES,NO
TRDB000033,B,TRADER_015,COMMODITY,BOOK_029,2024-12-10,14:10:08,2024-07-03,2025-05-15,2024-07-03,AMZN,US2239829538,788887139,2325761,AMZN.N,AMZN US Equity,FUTURE,OPTION,CASH,COMMON,SELL,4468,195.02,871349.36,868873.28,GBP,AUD,1.1173,970792.12,3414.57,87.13,174.27,43.57,3719.5400000000004,CP9083,JP Morgan,CH,A+,EURONEXT,OTC,LIMIT,FOK,09:20:38.224,28,-6.45,2.54,0.6556,0.4726,0.050503,-65.56,-7.1987,30.5581,0.4637,0.4173,194.9,195.4,195.15,3024,4989,195.02,191.34,211.16,182.29,198.91,194.59,761944,33.19,1.0262,-0.5464,1.5726,198.92,191.12,192.75,194.03,191.59,193.5,198.04,PF684,TREND_FOLLOWING,9491,5023,328.39,-669917.51,-714.67,-670632.18,FILLED,PENDING,NONE,YES,YES,NSCC,BNY_MELLON,DVP,SI99764,ORDB00000033,EXEB00000033,ALOB00000033,CNFB00000033,TRADING_SYSTEM_B,USER_025,2024-03-07 23:01:37,USER_025,2024-03-07 23:01:37,4,AUDIT_825423,0.05,10,MID_CAP,INDUSTRIAL,PHARMA,0.0457,1.3295,-0.3006,1.5526,0.3725,0.0599,-19331.55,-23376.11,-0.1934,NO,NO,YES,NO,NO
TRDB000034,B,TRADER_018,DERIVATIVES,BOOK_008,2024-12-26,16:11:58,2024-05-08,2025-10-26,2024-05-08,MS,US8648220906,827070406,9578269,MS.N,MS US Equity,SWAP,OPTION,STRUCTURED,RIGHT,SELL,4188,488.44,2045586.72,2016889.1,AUD,CHF,1.3545,2731876.29,2471.44,204.56,409.12,102.28,3187.4,CP4201,JP Morgan,JP,A+,TSE,DARK_POOL,LOC,DAY,09:57:51.797,3,-4.96,7.97,1.4908,0.1427,0.00305,-45.81,-8.5398,29.1353,0.3049,0.2989,488.08,488.93,488.5,1065,475,488.44,501.63,521.59,460.07,493.92,487.79,9890326,42.1,0.4421,-0.9783,1.4203999999999999,498.21,478.67,493.82,495.13,497.18,489.69,492.93,PF629,MOMENTUM,6686,2498,113.21,937324.54,8543.5,945868.04,FILLED,SETTLED,NONE,YES,YES,ICE,BNY_MELLON,DVP,SI22873,ORDB00000034,EXEB00000034,ALOB00000034,CNFB00000034,TRADING_SYSTEM_B,USER_023,2024-09-06 03:23:45,USER_023,2024-09-06 03:23:45,4,AUDIT_706658,0.01,100,MID_CAP,HEALTHCARE,RETAIL,-0.0346,1.1955,2.3377,-0.2035,0.7653,0.0366,-9926.66,-61466.35,-0.1987,NO,NO,NO,YES,YES
TRDB000035,B,TRADER_017,FIXED_INCOME,BOOK_044,2024-01-25,09:33:02,2024-05-06,2025-09-19,2024-05-06,TSLA,US3193894984,253387313,4409088,TSLA.N,TSLA US Equity,EQUITY,OPTION,CASH,PREFERRED,SELL,9323,493.85,4604163.55,4597141.57,EUR,GBP,1.387,6376235.36,20889.0,460.42,920.83,230.21,22500.46,CP9954,Deutsche Bank,CH,AA-,LSE,FLOOR,MARKET,GTC,13:03:51.483,4,6.21,3.4,-1.4976,-0.8665,0.013181,-42.87,-7.1082,8.1367,0.2441,0.3974,493.46,493.95,493.7,1628,823,493.85,511.96,497.07,445.3,489.64,490.34,4750635,41.84,-0.5432,0.0268,-0.5700000000000001,503.73,483.97,492.53,502.7,496.97,490.76,487.23,PF919,TREND_FOLLOWING,-5467,-14790,160.44,-4931133.9,8027.74,-4923106.16,FILLED,SETTLED,LARGE_TRADER,YES,YES,ICE,BNY_MELLON,DVP,SI39878,ORDB00000035,EXEB00000035,ALOB00000035,CNFB00000035,TRADING_SYSTEM_B,USER_030,2024-11-26 01:24:56,USER_030,2024-11-26 01:24:56,3,AUDIT_282085,0.25,100,MID_CAP,FINANCIALS,MANUFACTURING,-0.0022,1.0751,-0.3991,0.8609,-0.2577,0.0278,-27675.07,-8862.2,-0.1502,NO,NO,YES,NO,NO
TRDB000036,B,TRADER_016,FX,BOOK_014,2024-05-05,10:52:42,2025-01-04,2026-07-11,2025-01-04,MMM,US3459788151,173456403,3606795,MMM.N,MMM US Equity,EQUITY,SWAP,DERIVATIVE,COMMON,BUY,8499,280.67,2385414.33,2348669.71,AUD,CHF,1.2583,2955331.1,10616.77,238.54,477.08,119.27,11451.660000000002,CP5016,Morgan Stanley,JP,AA-,LSE,DARK_POOL,LIMIT,FOK,14:49:37.238,88,8.94,5.09,4.171,-0.7671,0.088659,-45.82,-6.9023,28.0785,0.286,0.2706,280.44,281.06,280.75,3076,2013,280.67,281.21,289.3,262.85,279.57,282.48,117903,77.57,-1.1603,1.8656,-3.0259,286.28,275.06,277.21,288.17,271.19,280.73,281.41,PF685,MARKET_MAKING,9157,17656,407.49,-2239133.92,-8202.43,-2247336.35,FILLED,SETTLED,NONE,YES,YES,NSCC,JPMORGAN,RVP,SI27614,ORDB00000036,EXEB00000036,ALOB00000036,CNFB00000036,TRADING_SYSTEM_B,USER_017,2024-11-09 17:39:03,USER_017,2024-11-09 17:39:03,4,AUDIT_865979,0.01,1000,LARGE_CAP,HEALTHCARE,MANUFACTURING,0.0038,0.6893,1.6349,2.3639,0.0453,0.0428,-10812.71,-11506.95,-0.0976,NO,NO,YES,NO,NO
TRDB000037,B,TRADER_005,FIXED_INCOME,BOOK_046,2024-01-23,09:48:00,2024-11-16,2026-07-20,2024-11-16,HAL,US9550822977,669628927,9999133,HAL.N,HAL US Equity,EQUITY,BOND,STRUCTURED,COMMON,BUY,2037,470.42,958245.54,953445.04,EUR,JPY,0.9599,915211.89,2657.48,95.82,191.65,47.91,2992.86,CP3466,Credit Suisse,DE,AA+,NYSE,OTC,MOC,DAY,11:06:15.672,31,-7.28,5.26,-3.6603,0.1929,0.075168,71.08,-4.7812,-30.8227,0.376,0.1807,470.07,470.6,470.34,3171,4397,470.42,493.62,483.97,436.25,474.93,474.48,7200883,46.64,1.1046,0.2998,0.8048,479.83,461.01,478.03,473.48,461.48,470.69,466.89,PF793,ARBITRAGE,-5719,-3682,255.62,-790893.6,-7361.4,-798255.0,FILLED,PENDING,NONE,YES,YES,NSCC,CITI,FOP,SI49384,ORDB00000037,EXEB00000037,ALOB00000037,CNFB00000037,TRADING_SYSTEM_B,USER_014,2024-10-02 21:06:41,USER_014,2024-10-02 21:06:41,2,AUDIT_954845,0.01,1,MID_CAP,HEALTHCARE,MANUFACTURING,-0.0008,1.1033,-0.3978,3.6229,0.5153,0.07,-18268.46,-47375.05,-0.0095,NO,NO,NO,NO,NO
TRDB000038,B,TRADER_017,DERIVATIVES,BOOK_038,2024-07-24,15:08:53,2024-09-10,2026-08-29,2024-09-10,GS,US4250372185,704829337,6481960,GS.N,GS US Equity,EQUITY,STOCK,STRUCTURED,RIGHT,SELL,1246,285.23,355396.58,352770.62,CHF,CAD,0.9918,349877.9,1188.25,35.54,71.08,17.77,1312.6399999999999,CP1104,Credit Suisse,FR,AA,XETRA,DARK_POOL,MOC,FOK,12:17:34.835,45,-0.05,11.12,1.7151,-0.45,0.042287,-93.62,-3.363,-44.9935,0.4536,0.1685,285.03,285.33,285.18,4969,2592,285.23,271.3,311.33,271.14,290.58,285.93,1761241,65.31,-0.0544,1.5597,-1.6141,290.93,279.53,281.79,281.03,296.64,287.38,281.56,PF735,MARKET_MAKING,-5232,-6478,508.42,1445824.82,-89.82,1445735.0,FILLED,FAILED,NONE,YES,YES,OCC,JPMORGAN,DVP,SI68079,ORDB00000038,EXEB00000038,ALOB00000038,CNFB00000038,TRADING_SYSTEM_B,USER_030,2024-01-02 22:07:26,USER_030,2024-01-02 22:07:26,3,AUDIT_234618,0.01,1000,LARGE_CAP,HEALTHCARE,PHARMA,0.0302,0.5313,2.6923,3.0823,0.1311,0.0502,-49822.97,-62750.33,-0.2568,NO,NO,NO,YES,YES
TRDB000039,B,TRADER_015,COMMODITY,BOOK_032,2024-08-12,12:04:45,2024-10-31,2026-09-21,2024-10-31,JPM,US2826025489,109099680,7555386,JPM.N,JPM US Equity,BOND,OPTION,CASH,PREFERRED,BUY,5252,181.21,951714.92,946948.72,JPY,USD,1.0204,966266.47,4667.51,95.17,190.34,47.59,5000.610000000001,CP7718,Citi,US,A+,XETRA,DARK_POOL,LOC,GTC,09:48:14.589,59,-5.72,8.23,-4.9564,-0.8407,0.051715,-84.78,-6.189,37.3634,0.1828,0.1654,181.12,181.43,181.28,2621,2042,181.21,177.58,196.94,169.19,180.89,180.64,8858164,65.05,-1.101,0.6035,-1.7045,184.83,177.59,177.77,185.82,184.62,181.07,183.81,PF250,TREND_FOLLOWING,7384,12636,571.97,-4937643.36,-7867.61,-4945510.970000001,FILLED,SETTLED,NONE,PENDING,YES,NSCC,BNY_MELLON,FOP,SI52056,ORDB00000039,EXEB00000039,ALOB00000039,CNFB00000039,TRADING_SYSTEM_B,USER_020,2024-08-13 03:35:16,USER_020,2024-08-13 03:35:16,2,AUDIT_208584,0.25,10,LARGE_CAP,ENERGY,RETAIL,0.017,0.6188,1.26,0.5019,1.4822,0.0941,-37568.98,-24229.94,-0.0381,NO,NO,YES,NO,NO
TRDB000040,B,TRADER_009,DERIVATIVES,BOOK_006,2024-04-29,11:00:13,2024-11-11,2026-09-16,2024-11-11,CAT,US6358107532,755325292,2109227,CAT.N,CAT US Equity,SWAP,FUTURE,CASH,RIGHT,SELL,4399,170.1,748269.9,739849.58,USD,AUD,0.8818,652399.36,2341.5,74.83,149.65,37.41,2603.39,CP1391,Goldman Sachs,FR,A,TSE,DARK_POOL,MOC,FOK,15:22:59.859,45,-8.8,18.95,4.2465,-0.1408,0.037,-45.22,-2.8053,-42.4446,0.4673,0.264,169.89,170.5,170.2,1226,4104,170.1,172.19,176.4,165.44,172.34,168.92,9326262,35.93,-1.2193,-0.099,-1.1203,173.5,166.7,166.84,172.91,178.37,169.35,169.44,PF223,TREND_FOLLOWING,2198,-2201,491.16,706653.06,-3088.38,703564.68,REJECTED,SETTLED,NONE,YES,YES,DTC,BNY_MELLON,DVP,SI45313,ORDB00000040,EXEB00000040,ALOB00000040,CNFB00000040,TRADING_SYSTEM_B,USER_044,2024-08-23 04:13:44,USER_044,2024-08-23 04:13:44,3,AUDIT_506224,0.1,1000,SMALL_CAP,INDUSTRIAL,BANKING,-0.0373,0.8119,0.3171,1.1698,0.3629,0.0869,-25799.32,-22656.52,-0.2147,NO,NO,YES,NO,YES
TRDB000041,B,TRADER_007,COMMODITY,BOOK_033,2024-10-03,16:23:03,2024-04-10,2025-09-18,2024-04-10,MMM,US5433395802,797953888,6203780,MMM.N,MMM US Equity,OPTION,SWAP,DERIVATIVE,PREFERRED,SELL,8218,468.28,3848325.04,3843140.66,CAD,JPY,0.9912,3809321.02,17784.22,384.83,769.67,192.42,19131.14,CP4817,UBS,FR,AA+,LSE,OTC,MOC,DAY,11:11:15.606,75,-3.49,2.53,-3.875,0.1086,0.074078,-60.03,-6.6383,-25.3312,0.4261,0.2512,467.99,468.52,468.26,3504,2444,468.28,466.84,471.61,445.33,477.18,466.08,1501170,54.31,-1.3384,1.4184,-2.7568,477.65,458.91,470.57,470.37,480.78,465.76,466.38,PF875,MARKET_MAKING,8102,-116,251.43,-25154.6,-7032.29,-32186.89,REJECTED,SETTLED,NONE,YES,YES,OCC,BNY_MELLON,DVP,SI64627,ORDB00000041,EXEB00000041,ALOB00000041,CNFB00000041,TRADING_SYSTEM_B,USER_034,2024-11-21 00:19:26,USER_034,2024-11-21 00:19:26,2,AUDIT_789461,0.01,100,LARGE_CAP,INDUSTRIAL,BANKING,-0.0154,0.9437,-0.4387,-0.5854,1.2396,0.0192,-19684.32,-11706.11,-0.1226,NO,NO,NO,YES,NO
TRDB000042,B,TRADER_004,COMMODITY,BOOK_029,2024-04-21,16:42:31,2024-08-22,2026-05-06,2024-08-22,HAL,US6423750090,276218805,8339797,HAL.N,HAL US Equity,FUTURE,ETF,STRUCTURED,COMMON,BUY,8734,127.6,1114458.4,1106266.51,JPY,AUD,0.9467,1047302.51,1484.63,111.45,222.89,55.72,1874.6900000000003,CP9872,Goldman Sachs,JP,AA+,NYSE,DARK_POOL,STOP_LIMIT,FOK,14:51:47.714,37,-7.13,19.47,-4.0512,-0.3425,0.078419,-53.63,-7.0972,19.5319,0.4915,0.3654,127.13,127.87,127.5,4592,1431,127.6,122.71,139.01,116.5,129.51,126.98,7812254,73.66,1.1086,-0.1145,1.2231,130.15,125.05,128.43,129.1,133.24,128.56,125.92,PF559,MARKET_MAKING,-2831,5903,481.66,-2090016.18,2720.81,-2087295.3699999999,FILLED,SETTLED,LARGE_TRADER,YES,YES,NSCC,JPMORGAN,RVP,SI89295,ORDB00000042,EXEB00000042,ALOB00000042,CNFB00000042,TRADING_SYSTEM_B,USER_040,2024-11-04 21:33:17,USER_040,2024-11-04 21:33:17,1,AUDIT_729718,0.1,1000,MID_CAP,INDUSTRIAL,MANUFACTURING,-0.0161,0.6206,0.4848,-0.4891,1.293,0.0218,-46786.05,-66577.38,-0.136,NO,NO,YES,YES,NO
TRDB000043,B,TRADER_011,EQUITY,BOOK_004,2024-01-29,09:00:34,2024-02-24,2026-02-22,2024-02-24,BAC,US5668556448,572553155,5003671,BAC.N,BAC US Equity,EQUITY,STOCK,CASH,WARRANT,BUY,7859,310.83,2442812.97,2408041.77,JPY,CAD,1.1187,2693876.33,4309.63,244.28,488.56,122.14,5164.610000000001,CP6675,Deutsche Bank,FR,AAA,NYSE,ELECTRONIC,MARKET,FOK,14:58:37.028,65,4.2,4.61,-1.6699,0.4409,0.076329,59.59,-4.5881,-9.0552,0.4521,0.3728,310.79,311.33,311.06,2443,4688,310.83,306.72,338.44,303.06,307.44,311.54,2785293,48.51,-1.0841,1.4745,-2.5586,317.05,304.61,308.48,318.74,302.01,308.78,309.38,PF277,MARKET_MAKING,-2639,5220,236.81,386384.4,8989.91,395374.31,FILLED,SETTLED,NONE,YES,YES,OCC,BNY_MELLON,FOP,SI94614,ORDB00000043,EXEB00000043,ALOB00000043,CNFB00000043,TRADING_SYSTEM_B,USER_026,2024-10-20 22:08:26,USER_026,2024-10-20 22:08:26,1,AUDIT_735605,0.25,1,MID_CAP,FINANCIALS,BANKING,0.0066,0.6199,1.8201,1.3512,1.172,0.0709,-15451.08,-60789.25,-0.1329,NO,NO,NO,NO,NO
TRDB000044,B,TRADER_006,FX,BOOK_030,2024-03-12,15:00:01,2024-03-10,2026-03-11,2024-03-10,C,US4487036345,477084942,1971500,C.N,C US Equity,SWAP,FUTURE,DERIVATIVE,COMMON,SELL,8053,299.99,2415819.47,2398350.92,EUR,JPY,1.4359,3443792.09,6674.96,241.58,483.16,120.79,7520.49,CP1157,Goldman Sachs,CH,A+,NYSE,OTC,STOP_LIMIT,DAY,14:36:36.145,9,0.67,15.46,-1.2643,0.2875,0.072261,12.63,-9.7628,37.6314,0.212,0.1653,299.73,300.2,299.97,206,437,299.99,285.75,325.63,272.97,294.09,302.66,6544861,76.71,0.1066,-0.8337,0.9403,305.99,293.99,297.83,303.81,308.13,299.55,304.45,PF271,MOMENTUM,-6170,-14223,133.58,-2366849.43,9934.68,-2356914.75,FILLED,SETTLED,NONE,YES,YES,OCC,CITI,FOP,SI21703,ORDB00000044,EXEB00000044,ALOB00000044,CNFB00000044,TRADING_SYSTEM_B,USER_038,2024-02-17 23:39:07,USER_038,2024-02-17 23:39:07,1,AUDIT_437477,0.25,100,LARGE_CAP,CONSUMER,RETAIL,-0.0209,1.2259,0.5398,1.6511,-0.4062,0.0308,-23366.73,-31113.83,-0.083,YES,NO,NO,NO,NO
TRDB000045,B,TRADER_015,DERIVATIVES,BOOK_009,2024-09-14,13:34:18,2024-06-04,2026-05-24,2024-06-04,JPM,US8254773516,875705487,5101689,JPM.N,JPM US Equity,EQUITY,OPTION,CASH,WARRANT,BUY,4884,382.83,1869741.72,1843072.31,EUR,AUD,0.8731,1609186.43,6243.12,186.97,373.95,93.49,6897.53,CP6488,Morgan Stanley,JP,A-,EURONEXT,DARK_POOL,MOC,GTC,12:53:51.902,17,-7.12,6.78,-2.857,-0.3344,0.02045,-98.85,-9.2021,-20.202,0.1424,0.2163,382.66,383.14,382.9,2677,1965,382.83,388.29,415.18,376.67,382.71,379.37,9946358,32.87,-0.1938,-1.4847,1.2909,390.49,375.17,380.37,379.81,364.46,380.43,380.73,PF316,TREND_FOLLOWING,-7118,-2234,58.7,-724106.42,-2495.18,-726601.6000000001,NEW,SETTLED,NONE,YES,YES,CME,BNY_MELLON,RVP,SI34633,ORDB00000045,EXEB00000045,ALOB00000045,CNFB00000045,TRADING_SYSTEM_B,USER_007,2024-05-04 03:31:12,USER_007,2024-05-04 03:31:12,2,AUDIT_628597,0.01,1,MID_CAP,FINANCIALS,MANUFACTURING,-0.0383,1.0697,-0.0156,0.3201,1.3955,0.0812,-24236.81,-29756.45,-0.1855,YES,NO,YES,NO,NO
TRDB000046,B,TRADER_009,COMMODITY,BOOK_033,2024-05-28,09:32:52,2024-01-04,2026-07-01,2024-01-04,SLB,US2838963536,328766544,2446410,SLB.N,SLB US Equity,EQUITY,ETF,STRUCTURED,WARRANT,SELL,9124,274.66,2505997.84,2470594.73,EUR,GBP,1.3042,3222149.65,10687.86,250.6,501.2,125.3,11564.960000000001,CP1023,Morgan Stanley,FR,AA+,TSE,ELECTRONIC,STOP,GTC,16:34:19.179,65,-9.82,2.86,0.8512,0.5097,0.033797,-14.14,-5.8203,-48.8129,0.1449,0.2323,274.4,274.85,274.62,3254,3237,274.66,285.45,287.85,272.78,275.0,271.92,5919610,24.45,0.3184,1.4213,-1.1029,280.15,269.17,276.64,278.17,279.35,276.16,279.62,PF927,MEAN_REVERSION,-9002,-18126,256.0,-338231.16,1980.25,-336250.91,FILLED,PENDING,INSIDER,YES,YES,ICE,CITI,RVP,SI67896,ORDB00000046,EXEB00000046,ALOB00000046,CNFB00000046,TRADING_SYSTEM_B,USER_001,2024-10-07 08:53:33,USER_001,2024-10-07 08:53:33,3,AUDIT_503348,0.1,1000,LARGE_CAP,INDUSTRIAL,RETAIL,0.0154,1.0337,1.3096,2.2139,-0.2425,0.0632,-35689.77,-67815.37,-0.2043,NO,NO,YES,YES,NO
TRDB000047,B,TRADER_006,DERIVATIVES,BOOK_027,2024-04-29,15:51:58,2024-07-21,2025-07-08,2024-07-21,BA,US3646349248,774395804,8289425,BA.N,BA US Equity,EQUITY,STOCK,CASH,PREFERRED,BUY,1561,172.53,269319.33,266085.34,JPY,USD,1.2811,340881.93,1333.95,26.93,53.86,13.47,1428.21,CP7164,Bank of America,JP,AAA,XETRA,DARK_POOL,STOP_LIMIT,FOK,16:02:05.057,3,6.16,17.16,-0.5709,0.2974,0.046985,-18.42,-0.5709,-19.9344,0.2165,0.3143,172.51,172.73,172.62,4483,891,172.53,179.17,175.59,160.84,170.47,172.88,4708474,73.49,1.5086,0.3497,1.1589,175.98,169.08,169.48,167.77,172.0,172.44,175.61,PF297,MOMENTUM,5942,7503,545.99,-2802070.38,7125.35,-2794945.03,REJECTED,SETTLED,INSIDER,YES,YES,OCC,CITI,FOP,SI37707,ORDB00000047,EXEB00000047,ALOB00000047,CNFB00000047,TRADING_SYSTEM_B,USER_033,2024-04-12 22:26:18,USER_033,2024-04-12 22:26:18,4,AUDIT_539001,0.1,100,SMALL_CAP,TECHNOLOGY,BANKING,0.0351,0.9524,0.6713,2.5169,-0.4312,0.0307,-20853.67,-44199.42,-0.0441,NO,NO,YES,NO,NO
TRDB000048,B,TRADER_001,DERIVATIVES,BOOK_030,2024-10-21,11:06:58,2024-06-19,2026-01-23,2024-06-19,MS,US4370902138,903447550,2945931,MS.N,MS US Equity,EQUITY,SWAP,STRUCTURED,RIGHT,BUY,1259,126.23,158923.57,158454.52,AUD,JPY,0.867,137380.07,406.11,15.89,31.78,7.95,461.72999999999996,CP6038,Deutsche Bank,DE,A,XETRA,FLOOR,MOC,IOC,12:38:14.020,26,-6.48,6.18,-4.6582,0.2749,0.033079,-77.21,-2.7849,7.8075,0.3457,0.1934,126.07,126.58,126.32,4153,3711,126.23,128.75,132.26,125.3,125.14,125.68,9022571,70.86,1.471,1.5564,-0.08539999999999992,128.75,123.71,128.4,125.37,124.3,125.85,124.44,PF229,MOMENTUM,6668,7927,173.83,-377325.2,-7650.76,-384975.96,CANCELLED,SETTLED,NONE,YES,YES,OCC,BNY_MELLON,DVP,SI63368,ORDB00000048,EXEB00000048,ALOB00000048,CNFB00000048,TRADING_SYSTEM_B,USER_043,2024-03-02 17:31:58,USER_043,2024-03-02 17:31:58,4,AUDIT_738576,0.01,10,LARGE_CAP,HEALTHCARE,MANUFACTURING,0.0432,1.4765,-0.3368,0.4956,0.3287,0.0531,-48652.85,-32029.49,-0.234,NO,NO,YES,YES,NO
TRDB000049,B,TRADER_011,COMMODITY,BOOK_037,2024-06-12,10:33:09,2024-11-13,2025-03-01,2024-11-13,MMM,US4494084172,262536735,8606317,MMM.N,MMM US Equity,EQUITY,ETF,CASH,PREFERRED,BUY,486,329.37,160073.82,158474.04,USD,GBP,1.4458,229121.77,190.43,16.01,32.01,8.0,246.45,CP2703,Goldman Sachs,JP,A,EURONEXT,DARK_POOL,MOC,FOK,16:00:21.939,53,2.12,13.18,-1.8035,0.1069,0.075494,35.23,-9.1187,-12.4062,0.4217,0.1902,328.96,329.84,329.4,4901,3800,329.37,328.24,345.66,322.55,332.86,331.88,2214336,79.56,-0.1957,1.7513,-1.947,335.96,322.78,325.71,327.52,341.31,328.46,325.12,PF143,MOMENTUM,6246,6732,155.65,1169483.04,3791.29,1173274.33,FILLED,SETTLED,NONE,YES,REVIEW,CME,JPMORGAN,DVP,SI73499,ORDB00000049,EXEB00000049,ALOB00000049,CNFB00000049,TRADING_SYSTEM_B,USER_024,2024-04-23 15:21:15,USER_024,2024-04-23 15:21:15,2,AUDIT_826155,0.05,100,LARGE_CAP,HEALTHCARE,RETAIL,0.0473,0.5498,-0.384,2.7921,-0.1107,0.0465,-46829.68,-22035.76,-0.2459,NO,NO,NO,NO,NO
TRDB000050,B,TRADER_010,FIXED_INCOME,BOOK_004,2024-10-22,12:12:39,2024-07-13,2026-06-13,2024-07-13,TSLA,US4459340599,542070132,1923227,TSLA.N,TSLA US Equity,FUTURE,BOND,STRUCTURED,COMMON,BUY,7292,373.55,2723926.6,2706433.59,AUD,USD,1.1979,3242036.8,11453.26,272.39,544.79,136.2,12406.64,CP4361,Credit Suisse,UK,A-,NASDAQ,DARK_POOL,MARKET,IOC,12:51:08.348,31,-3.26,11.33,3.1043,-0.9772,0.032935,40.42,-1.5368,3.4873,0.4597,0.4331,373.27,373.83,373.55,314,1616,373.55,374.0,391.85,370.65,373.11,372.26,5128699,60.76,-1.9385,-1.7855,-0.1529999999999998,381.02,366.08,381.02,366.08,386.78,376.18,378.97,PF533,MEAN_REVERSION,8544,15836,583.1,-3318433.8,-1823.13,-3320256.9299999997,FILLED,SETTLED,NONE,YES,REVIEW,NSCC,STATE_STREET,FOP,SI77698,ORDB00000050,EXEB00000050,ALOB00000050,CNFB00000050,TRADING_SYSTEM_B,USER_036,2024-01-01 21:05:58,USER_036,2024-01-01 21:05:58,2,AUDIT_899407,0.05,1,SMALL_CAP,CONSUMER,OIL_GAS,0.0281,0.6806,1.8298,0.028,-0.1316,0.0886,-14040.37,-49450.21,-0.2953,NO,NO,NO,NO,NO
